Date,open,high,low,Close,adj_close,volume_shares
2022-08-11,103.809998,105.296669,101.866669,105.006668,101.680313,49633443
2022-08-12,105.006668,105.426666,103.333336,103.976669,100.682945,30401289
2022-08-15,104.066666,106.410004,103.739998,105.07,101.741638,40535778
2022-08-16,105.266663,107.296669,105.166664,106.306664,102.939125,47172993
2022-08-17,106.66333,109.866669,105.573334,109.309998,105.847321,63261339
2022-08-18,109.0,110.0,107.946663,108.68,105.237282,42837132
2022-08-19,108.34333,109.146667,105.666664,106.463333,103.090836,37286769
2022-08-22,105.333336,108.696663,104.073334,107.696663,104.285095,44300295
2022-08-23,108.0,108.516663,106.326668,107.203331,103.807396,27899925
2022-08-24,107.226669,107.653336,103.099998,103.166664,99.89859,56034849
2022-08-25,103.186668,103.693336,100.886665,103.193336,99.924431,42066219
2022-08-26,104.330002,105.976669,103.333336,105.243332,101.90947,36637965
2022-08-29,104.556664,105.623337,103.830002,104.516663,101.205833,25773498
2022-08-30,105.166664,106.166664,103.333336,103.616669,100.334351,33074211
2022-08-31,97.0,98.866669,94.666664,95.993332,92.952499,122417922
2022-09-01,95.0,98.199997,94.676666,95.566666,92.539352,57774699
2022-09-02,96.23333,96.533333,92.699997,94.0,91.022308,48498576
2022-09-05,89.666664,90.293335,87.033333,89.586662,86.748772,105362481
2022-09-06,89.589996,91.48333,89.07,90.980003,88.097977,56970852
2022-09-07,90.666664,95.016663,90.199997,94.23333,91.248253,57261951
2022-09-08,94.333336,94.996666,92.333336,92.753334,89.815132,34928733
2022-09-09,93.66333,93.830002,92.330002,93.23333,90.27993,22829478
2022-09-13,94.0,95.563332,93.123337,94.933334,91.926071,33457233
2022-09-14,94.0,94.599998,92.086662,92.776665,89.837723,31545318
2022-09-15,93.333336,93.5,88.970001,89.833336,86.987633,45718569
2022-09-16,89.333336,90.48333,88.120003,88.660004,85.851471,31342908
2022-09-19,89.333336,91.300003,88.893333,90.116669,87.262001,33284997
2022-09-20,91.266663,92.496666,90.669998,91.403336,88.507904,33373506
2022-09-21,90.599998,90.870003,89.0,90.0,87.149017,25126089
2022-09-22,89.16333,89.793335,87.099998,89.516663,86.680992,27839850
2022-09-23,89.029999,89.923332,88.09333,88.800003,85.98703,23893236
2022-09-26,88.800003,92.0,87.860001,90.98333,88.101196,43081920
2022-09-27,90.986664,91.610001,90.019997,91.32,88.427208,24928779
2022-09-28,91.0,91.0,88.5,88.540001,85.735275,25686054
2022-09-29,90.0,90.599998,88.0,88.190002,85.396362,26507004
2022-09-30,87.666664,87.849998,83.0,84.003334,81.342316,64210764
2022-10-10,84.089996,85.466667,83.146667,83.73333,81.080864,35243550
2022-10-11,84.0,85.793335,83.110001,85.003334,82.310638,39846117
2022-10-12,84.666664,87.75,83.316666,87.446663,84.676575,43461429
2022-10-13,86.666664,87.666664,86.026665,86.059998,83.333832,28855980
2022-10-14,87.360001,89.699997,86.650002,88.18,85.386665,43708353
2022-10-17,87.666664,87.666664,85.563332,86.886665,84.134308,32903508
2022-10-18,93.0,93.0,90.833336,91.223335,88.333595,73242537
2022-10-19,91.223335,92.146667,88.959999,89.166664,86.342087,40201209
2022-10-20,88.0,88.526665,85.800003,87.836662,85.054214,38525034
2022-10-21,87.839996,90.293335,87.336662,88.766663,85.95475,31435662
2022-10-24,88.300003,88.769997,84.523331,85.190002,82.491402,50223768
2022-10-25,84.333336,86.863335,83.34333,85.970001,83.246681,33972801
2022-10-26,86.666664,88.013336,85.096664,85.956665,83.233772,37924581
2022-10-27,86.330002,86.90667,85.0,85.0,82.307404,29329746
2022-10-28,84.333336,84.333336,78.603333,79.963333,77.43029,78949179
2022-10-31,79.166664,83.666664,79.036667,82.223335,79.618706,56382699
2022-11-01,82.370003,87.400002,82.333336,87.273331,84.50872,65784813
2022-11-02,87.0,90.533333,86.120003,89.186668,86.36145,56195787
2022-11-03,88.339996,90.586662,88.033333,89.326668,86.497025,30715191
2022-11-04,89.660004,94.339996,89.333336,93.400002,90.441315,67466067
2022-11-07,91.666664,94.010002,90.996666,92.959999,90.015251,40752618
2022-11-08,93.150002,94.199997,91.166664,92.136665,89.218002,31690347
2022-11-09,92.716667,92.959999,89.546669,89.876663,87.029594,33583908
2022-11-10,88.209999,88.323334,85.266663,86.753334,84.005196,46649031
2022-11-11,90.166664,90.989998,88.386665,89.599998,86.761688,49829877
2022-11-14,89.743332,90.846664,87.586662,87.93,85.144592,34571091
2022-11-15,87.996666,89.433334,86.699997,89.0,86.180702,33854505
2022-11-16,88.59333,88.866669,86.699997,87.026665,84.269875,31064823
2022-11-17,86.636665,86.636665,84.526665,85.666664,82.952957,33378171
2022-11-18,85.923332,86.519997,84.5,84.893333,82.204124,30355128
2022-11-21,84.279999,84.866669,82.836662,84.73333,82.049187,24754521
2022-11-22,85.0,85.083336,83.333336,83.496666,80.851692,24043653
2022-11-23,83.496666,83.833336,82.400002,83.833336,81.177704,26540643
2022-11-24,84.449997,85.0,82.760002,83.129997,80.496651,25594218
2022-11-25,83.0,83.0,81.666664,81.683334,79.09581,26346492
2022-11-28,80.0,81.709999,79.073334,81.703331,79.115173,29732784
2022-11-29,82.09333,83.226669,81.0,82.766663,80.144821,37074234
2022-11-30,82.786667,86.666664,82.160004,86.506668,83.766342,63862014
2022-12-01,89.333336,90.316666,88.306664,88.886665,86.070953,77395755
2022-12-02,88.306664,89.190002,86.826668,87.360001,84.592651,34822614
2022-12-05,88.650002,89.196663,87.300003,87.786667,85.005798,31569927
2022-12-06,86.849998,90.543335,86.669998,89.199997,86.374367,36902037
2022-12-07,89.216667,92.760002,89.216667,91.246666,88.356194,57799779
2022-12-08,91.25,91.666664,90.290001,91.43,88.533722,28374195
2022-12-09,91.826668,92.566666,90.48333,91.566666,88.666061,30297696
2022-12-12,90.653336,91.15667,89.333336,89.959999,87.110283,24038463
2022-12-13,90.666664,91.666664,89.833336,89.933334,87.084465,18415299
2022-12-14,89.803329,89.813332,87.866669,88.800003,85.98703,28309386
2022-12-15,88.776665,90.760002,87.836662,90.486664,87.620262,29137035
2022-12-16,90.023331,90.456665,89.183334,90.169998,87.313629,16858992
2022-12-19,89.66333,91.666664,88.536667,88.833336,86.019302,25211673
2022-12-20,88.633331,88.633331,86.226669,87.199997,84.437714,25472463
2022-12-21,87.193336,87.616669,86.533333,86.933334,84.179497,12589890
2022-12-22,87.666664,87.833336,86.169998,86.396667,83.659828,17762985
2022-12-23,85.366669,85.466667,83.5,84.059998,81.397179,27245604
2022-12-26,84.066666,87.833336,84.063332,87.473335,84.702393,28064259
2022-12-27,87.82,87.993332,86.599998,87.373337,84.60556,16660962
2022-12-28,85.833336,86.400002,84.333336,84.873337,82.184753,30769134
2022-12-29,84.66333,86.286667,84.043335,84.919998,82.229942,21676731
2022-12-30,86.166664,86.790001,85.503334,85.65667,82.943275,22466919
2023-01-03,85.470001,87.306664,83.333336,86.826668,84.076218,36412290
2023-01-04,86.666664,86.826668,85.5,86.366669,83.630783,21802377
2023-01-05,87.506668,89.196663,87.019997,88.360001,85.560974,35680800
2023-01-06,89.303329,90.400002,88.366669,88.73333,85.922478,41656569
2023-01-09,89.333336,89.333336,87.43,87.793335,85.01226,34250646
2023-01-10,87.349998,89.860001,85.769997,88.863335,86.048363,52053762
2023-01-11,88.300003,90.333336,87.136665,89.66333,86.823006,38509125
2023-01-12,90.503334,94.816666,90.23333,92.433334,89.505272,67043757
2023-01-13,92.470001,93.309998,91.666664,92.860001,89.918419,38523303
2023-01-16,92.860001,92.923332,90.666664,91.266663,88.375557,49499967
2023-01-17,91.269997,91.5,89.643333,89.996666,87.14579,33499713
2023-01-18,89.949997,90.833336,88.830002,89.666664,86.826241,25832451
2023-01-19,89.293335,90.283333,88.839996,90.166664,87.310402,24371589
2023-01-20,90.333336,90.626663,89.006668,90.023331,87.171608,31394805
2023-01-30,95.0,96.0,93.666664,93.996666,91.019089,84556323
2023-01-31,95.0,96.266663,93.463333,95.266663,92.248848,56133051
2023-02-01,95.993332,101.443336,95.379997,101.443336,98.229866,81896091
2023-02-02,101.956665,102.043335,99.986664,100.873337,97.677917,44408979
2023-02-03,99.98333,99.98333,97.599998,98.333336,95.218376,45884484
2023-02-06,97.230003,97.230003,95.870003,96.660004,93.598053,30133980
2023-02-07,97.330002,97.493332,95.866669,96.333336,93.281731,23050422
2023-02-08,96.333336,96.333336,94.266663,95.220001,92.203667,27870432
2023-02-09,94.666664,96.273331,94.099998,96.110001,93.065468,27194667
2023-02-10,95.293335,95.300003,93.333336,93.953331,90.977112,38912433
2023-02-13,93.003334,94.43,92.353333,94.106667,91.125603,28038432
2023-02-14,94.666664,94.833336,93.033333,93.989998,91.012627,22093104
2023-02-15,94.333336,94.633331,92.853333,93.0,90.053986,27249648
2023-02-16,93.333336,93.93,91.616669,92.339996,89.414886,31004445
2023-02-17,92.16333,92.699997,90.426666,90.553329,87.684822,30298950
2023-02-20,90.529999,91.099998,89.0,90.933334,88.052788,39210444
2023-02-21,90.666664,92.186668,90.09333,91.583336,88.682198,34107018
2023-02-22,90.633331,90.873337,89.633331,90.139999,87.284584,25526388
2023-02-23,89.966667,90.556664,89.5,90.146667,87.291039,30107463
2023-02-24,89.673332,89.959999,89.0,89.193336,86.367912,20060283
2023-02-27,88.333336,88.629997,86.0,86.603333,83.859947,50911143
2023-02-28,87.0,87.333336,85.856667,86.933334,84.179497,36099009
2023-03-01,86.916664,88.846664,85.919998,88.5,85.696533,43097283
2023-03-02,88.706665,89.376663,87.333336,87.903336,85.118774,34471488
2023-03-03,88.330002,88.410004,87.360001,87.93,85.144592,19194483
2023-03-06,88.0,88.209999,86.0,88.089996,85.299522,33637341
2023-03-07,88.059998,88.996666,86.833336,86.893333,84.14077,31779864
2023-03-08,86.166664,86.596664,85.0,85.66333,82.949722,36269280
2023-03-09,85.5,86.610001,84.669998,85.356667,82.652779,29019429
2023-03-10,84.0,84.333336,80.766663,81.046669,78.479309,85039224
2023-03-13,80.573334,80.98333,79.0,80.16333,77.623955,50203023
2023-03-14,80.0,80.833336,77.676666,79.993332,77.459335,59570448
2023-03-15,80.5,80.826668,79.136665,79.540001,77.020363,36214377
2023-03-16,78.333336,79.873337,78.0,78.263336,75.784142,35511075
2023-03-17,78.926666,80.326668,78.510002,79.303329,76.791191,40500786
2023-03-20,79.303329,79.786667,78.199997,78.523331,76.035904,25896999
2023-03-21,78.963333,79.836662,78.263336,79.836662,77.307632,32661807
2023-03-22,80.73333,82.526665,80.693336,81.066666,78.498672,46601796
2023-03-23,80.996666,81.833336,79.833336,81.830002,79.237823,29238312
2023-03-24,81.833336,82.543335,81.16333,82.006668,79.408897,24305478
2023-03-27,81.996666,81.996666,80.099998,81.216667,78.643929,27748608
2023-03-28,81.5,81.889999,80.800003,81.669998,79.082886,24553512
2023-03-29,82.183334,83.416664,82.183334,82.566666,79.951149,43290786
2023-03-30,83.333336,85.73333,83.333336,85.73333,83.017517,62780166
2023-03-31,86.323334,86.953331,85.0,85.339996,82.636635,50102283
2023-04-03,85.333336,86.080002,84.086662,85.306664,82.604355,40107375
2023-04-04,85.269997,85.269997,82.66333,83.639999,80.990494,41323299
2023-04-06,82.666664,83.626663,81.893333,83.333336,80.693535,24582681
2023-04-07,83.349998,84.043335,82.776665,83.09333,80.461136,20616873
2023-04-10,83.09333,83.73333,82.0,83.666664,81.016312,29417373
2023-04-11,84.050003,84.830002,82.866669,83.276665,80.638664,26236536
2023-04-12,82.933334,82.933334,81.110001,81.133331,78.563232,33698910
2023-04-13,80.193336,81.0,79.256668,80.940002,78.376022,24289392
2023-04-14,81.133331,82.489998,80.996666,82.019997,79.421806,31651932
2023-04-17,81.666664,83.226669,81.403336,83.146667,80.512794,27118155
2023-04-18,83.466667,84.059998,82.813332,83.0,80.370758,23529660
2023-04-19,83.0,84.400002,82.029999,83.616669,80.967896,33578241
2023-04-20,83.309998,83.309998,81.666664,81.673332,79.086128,30092490
2023-04-21,81.5,82.98333,81.0,81.0,78.43412,31215744
2023-04-24,81.366669,86.199997,81.059998,84.496666,81.820015,80105202
2023-04-25,83.666664,83.933334,80.73333,81.433334,78.853722,56225619
2023-04-26,81.0,84.846664,80.333336,83.666664,81.016312,52347612
2023-04-27,83.333336,86.330002,83.183334,86.306664,83.572685,72739314
2023-04-28,87.15667,87.65667,84.666664,85.286667,82.584991,57583440
2023-05-04,85.0,85.870003,83.800003,84.173332,81.506927,35437281
2023-05-05,84.183334,84.599998,82.650002,83.356667,80.716125,30731877
2023-05-08,84.333336,86.366669,84.173332,84.676666,81.994316,36487860
2023-05-09,83.346664,84.453331,83.0,83.370003,80.72905,26965449
2023-05-10,83.666664,87.393333,83.066666,86.596664,83.853493,76107267
2023-05-11,86.923332,89.933334,86.226669,87.916664,85.131676,64271061
2023-05-12,88.666664,89.416664,86.506668,86.699997,83.95356,31372059
2023-05-15,86.699997,88.849998,86.23333,88.300003,85.502876,41077881
2023-05-16,88.129997,89.139999,87.73333,88.376663,85.57711,24491793
2023-05-17,88.330002,88.599998,86.336662,87.0,84.244049,26866815
2023-05-18,87.433334,87.959999,85.519997,86.360001,83.624329,30208995
2023-05-19,86.059998,86.973335,85.433334,86.393333,83.656609,18031746
2023-05-22,86.973335,88.666664,85.693336,88.366669,85.567429,36049563
2023-05-23,88.346664,88.959999,87.643333,87.643333,84.867012,27185820
2023-05-24,87.199997,88.333336,86.506668,87.303329,84.537773,20427885
2023-05-25,87.32,87.949997,85.046669,85.199997,82.501068,39623685
2023-05-26,84.333336,84.333336,80.933334,82.330002,79.721992,55744020
2023-05-29,83.333336,83.516663,80.666664,81.643333,79.057068,37416873
2023-05-30,81.98333,85.0,81.943336,84.066666,81.403633,50064174
2023-05-31,84.066666,84.966667,83.216667,84.553329,81.874886,35514351
2023-06-01,84.553329,85.959999,84.410004,85.150002,82.452652,26020713
2023-06-02,85.959999,86.529999,85.199997,86.353333,83.617867,33203925
2023-06-05,86.333336,86.353333,83.889999,86.106667,83.379021,31438356
2023-06-06,85.98333,88.333336,85.393333,86.959999,84.205322,38694333
2023-06-07,87.333336,87.813332,85.166664,85.516663,82.807709,30147084
2023-06-08,85.396667,86.279999,84.823334,85.0,82.307404,19336278
2023-06-09,86.266663,86.366669,84.166664,86.0,83.275726,32245203
2023-06-12,85.5,87.666664,85.166664,86.836662,84.085884,30867363
2023-06-13,86.833336,87.333336,85.709999,87.073334,84.315071,24453441
2023-06-14,87.559998,88.463333,87.166664,87.666664,84.889603,37732800
2023-06-15,87.833336,91.669998,87.763336,90.626663,87.755829,73188321
2023-06-16,91.286667,91.953331,90.0,90.360001,87.497627,45689046
2023-06-19,90.360001,91.66333,89.293335,89.736664,86.894028,37069425
2023-06-20,89.669998,89.73333,88.300003,89.416664,86.584167,30709848
2023-06-21,89.003334,91.09333,88.75,89.260002,86.432465,32343528
2023-06-26,87.476669,89.563332,87.433334,87.629997,84.854088,30453666
2023-06-27,87.339996,87.949997,85.693336,86.683334,83.937424,29708595
2023-06-28,86.666664,87.5,86.033333,86.75,84.001968,17180853
2023-06-29,86.75,86.926666,85.076668,85.23333,82.533348,25045515
2023-06-30,84.709999,86.666664,84.566666,86.089996,83.362877,22717308
2023-07-03,86.293335,89.756668,86.293335,89.160004,86.335625,48769518
2023-07-04,89.5,91.666664,88.836662,90.5,87.633179,47136006
2023-07-05,90.503334,90.826668,88.563332,89.0,86.180702,27909939
2023-07-06,89.0,90.666664,88.933334,89.366669,86.535751,25113555
2023-07-07,89.0,89.220001,88.036667,88.133331,85.341484,18657450
2023-07-10,89.0,89.833336,87.583336,87.849998,85.067116,20663286
2023-07-11,88.333336,90.230003,87.933334,89.776665,86.932762,30721560
2023-07-12,90.166664,90.383331,88.220001,88.536667,85.73204,26109585
2023-07-13,89.166664,89.833336,88.336662,89.276665,86.448601,24825903
2023-07-14,89.266663,89.266663,87.833336,88.136665,85.344711,30816609
2023-07-17,89.0,89.0,87.449997,88.16333,85.370529,23677989
2023-07-18,88.416664,89.190002,86.833336,88.493332,85.690079,29536944
2023-07-19,88.496666,88.633331,87.580002,88.276665,85.480278,15075000
2023-07-20,88.5,89.833336,88.0,88.316666,85.519005,27381153
2023-07-21,88.0,88.266663,87.183334,88.106667,85.315666,22586109
2023-07-24,87.003334,87.589996,85.830002,85.833336,83.114342,28785111
2023-07-25,87.559998,88.996666,87.550003,88.196663,85.402802,52164852
2023-07-26,87.919998,87.919998,86.866669,87.363335,84.595871,19759464
2023-07-27,88.166664,88.589996,86.933334,87.209999,84.447395,33795207
2023-07-28,86.666664,89.216667,86.073334,89.0,86.558525,51992475
2023-07-31,90.0,92.193336,89.959999,90.666664,88.179474,64518048
2023-08-01,90.586662,90.919998,88.833336,89.5,87.044807,36101979
2023-08-02,90.23333,90.666664,88.786667,89.333336,86.882706,26218053
2023-08-03,89.09333,89.493332,88.503334,89.410004,86.957275,19850964
2023-08-04,89.66333,90.023331,88.883331,89.433334,86.979965,26415945
2023-08-07,89.309998,89.309998,88.396667,88.996666,86.555283,19261140
2023-08-08,88.400002,88.833336,87.503334,87.766663,85.359024,27513564
2023-08-09,87.333336,87.833336,86.743332,87.633331,85.229347,21749811
2023-08-10,87.666664,88.290001,86.91333,87.566666,85.164505,18004830
2023-08-11,87.563332,87.566666,86.336662,86.416664,84.046051,25837584
2023-08-14,85.0,85.66333,81.16333,81.940002,79.6922,75867105
2023-08-15,81.940002,82.043335,80.633331,81.513336,79.277237,34506387
2023-08-16,81.09333,81.833336,80.736664,81.400002,79.167,23993808
2023-08-17,81.123337,82.113335,80.133331,82.003334,79.753792,26050665
2023-08-18,81.853333,81.853333,80.0,80.096664,77.899429,29539950
2023-08-21,79.933334,79.959999,78.016663,78.136665,75.993187,38363760
2023-08-22,79.323334,79.5,76.966667,78.18,76.035339,33634767
2023-08-23,78.18,78.18,76.676666,76.696663,74.592697,24371265
2023-08-24,77.003334,79.0,77.003334,78.300003,76.152054,32043177
2023-08-25,77.760002,78.110001,77.166664,77.533333,75.40641,20032578
2023-08-28,82.666664,82.666664,78.083336,78.510002,76.356285,40058208
2023-08-29,78.936668,82.5,78.936668,82.236664,79.980713,63967038
2023-08-30,83.110001,83.823334,82.613335,83.266663,80.98246,45656205
2023-08-31,83.503334,83.66333,82.666664,83.133331,80.852791,26620188
2023-09-01,84.333336,84.823334,82.666664,83.040001,80.762024,23331549
2023-09-04,83.866669,84.333336,82.959999,84.150002,81.841568,28953480
2023-09-05,84.066666,84.066666,82.896667,83.010002,80.732841,22371150
2023-09-06,83.333336,84.099998,83.099998,83.48333,81.193184,19778568
2023-09-07,83.473335,83.473335,82.703331,82.800003,80.52861,18273906
2023-09-08,82.336662,82.336662,80.896667,81.349998,79.118385,20290320
2023-09-11,81.23333,82.833336,80.73333,82.336662,80.07798,22954032
2023-09-12,82.900002,84.456665,82.366669,83.996666,81.692444,35859720
2023-09-13,84.0,84.760002,83.466667,83.849998,81.549797,27443691
2023-09-14,82.266663,82.316666,80.666664,81.209999,78.982216,45774075
2023-09-15,81.333336,82.279999,80.503334,81.43,79.196182,24676785
2023-09-18,81.5,83.73333,81.43,82.459999,80.197929,28921566
2023-09-19,82.0,82.760002,81.266663,82.389999,80.129845,18719079
2023-09-20,81.666664,82.09333,81.333336,81.333336,79.10218,16349130
2023-09-21,81.0,81.290001,79.516663,79.893333,77.701675,27889386
2023-09-22,79.839996,81.886665,79.5,81.683334,79.442574,29029188
2023-09-25,82.276665,82.326668,81.449997,81.933334,79.685707,19436040
2023-09-26,81.666664,81.666664,79.433334,79.5,77.319122,35538789
2023-09-27,79.703331,80.739998,79.263336,79.276665,77.101921,22720101
2023-09-28,79.599998,79.833336,78.683334,78.900002,76.735596,25577304
2023-10-09,78.900002,79.503334,76.553329,79.323334,77.147301,27537213
2023-10-10,79.32,80.006668,79.0,79.303329,77.127853,19180983
2023-10-11,80.653336,80.833336,79.333336,79.529999,77.348305,23005119
2023-10-12,80.133331,81.833336,79.666664,81.48333,79.248055,41802282
2023-10-13,80.633331,80.923332,79.933334,80.120003,77.922119,19933569
2023-10-16,80.133331,80.360001,78.833336,79.169998,76.998177,19806663
2023-10-17,79.173332,79.996666,78.833336,79.333336,77.157043,14749077
2023-10-18,81.866669,83.666664,81.333336,83.023331,80.745804,92358852
2023-10-19,82.316666,82.65667,80.113335,80.199997,77.999924,44325984
2023-10-20,80.0,80.599998,79.403336,79.73333,77.546066,25697583
2023-10-23,80.0,80.0,78.73333,79.550003,77.36776,22061049
2023-10-24,79.766663,80.166664,78.223335,78.516663,76.362762,33233676
2023-10-25,79.323334,80.003334,78.739998,79.133331,76.962517,25102719
2023-10-26,78.686668,79.599998,78.566666,79.536667,77.354797,21959805
2023-10-27,79.333336,81.166664,79.173332,80.650002,78.437584,30961668
2023-10-30,79.836662,81.66333,79.566666,81.533333,79.296677,35188641
2023-10-31,81.166664,81.330002,79.166664,79.513336,77.332108,38161425
2023-11-01,79.333336,79.333336,78.473335,78.73333,76.573494,28017126
2023-11-02,79.286667,79.293335,78.266663,78.266663,76.119621,25624248
2023-11-03,78.503334,79.716667,78.293335,79.550003,77.36776,27203826
2023-11-06,80.169998,81.143333,80.0,80.966667,78.74556,43064358
2023-11-07,81.0,81.433334,80.169998,80.323334,78.119873,28353879
2023-11-08,80.120003,80.286667,79.726669,80.0,77.805405,24038442
2023-11-09,80.0,80.25,79.446663,79.766663,77.578476,21954822
2023-11-10,79.666664,79.666664,78.553329,78.986664,76.819878,24570570
2023-11-13,79.293335,79.393333,78.366669,79.040001,76.87175,20921538
2023-11-14,79.099998,79.400002,78.866669,79.209999,77.037079,16564965
2023-11-15,79.966667,80.0,79.433334,79.546669,77.364517,23607501
2023-11-16,79.933334,79.933334,79.073334,79.433334,77.254288,18507021
2023-11-17,79.0,79.529999,78.666664,78.919998,76.755043,17838687
2023-11-20,78.599998,78.833336,78.193336,78.333336,76.184471,23031282
2023-11-21,78.563332,78.893333,77.886665,78.066666,75.925117,24715902
2023-11-22,77.833336,77.833336,76.626663,76.666664,74.563515,31671324
2023-11-23,76.833336,77.09333,75.706665,76.276665,74.184212,31729182
2023-11-24,76.266663,76.266663,71.800003,72.283333,70.300438,84197844
2023-11-27,70.666664,70.666664,68.333336,69.633331,67.723122,64644261
2023-11-28,69.639999,70.589996,69.003334,69.970001,68.05056,36663429
2023-11-29,69.959999,69.966667,67.129997,67.326668,65.479744,65773890
2023-11-30,67.199997,67.576668,66.150002,66.383331,64.562286,56172645
2023-12-01,66.826668,66.940002,64.269997,65.683334,63.881489,58256955
2023-12-04,65.683334,66.43,64.533333,65.463333,63.667522,35283945
2023-12-05,65.666664,66.653336,65.203331,65.446663,63.651302,45711741
2023-12-06,65.449997,67.080002,65.333336,67.063332,65.223633,52904211
2023-12-07,67.063332,67.066666,65.766663,66.48333,64.659538,30950772
2023-12-08,66.34333,66.786667,66.106667,66.183334,64.367767,23310057
2023-12-11,65.583336,66.526665,64.879997,66.396667,64.575249,30325905
2023-12-12,66.059998,66.243332,65.373337,65.443336,63.648075,23939163
2023-12-13,65.273331,65.273331,63.906666,63.933334,62.179497,35260476
2023-12-14,64.333336,65.393333,63.703335,63.726665,61.978497,27749010
2023-12-15,64.360001,64.796669,63.693333,64.426666,62.659294,30552402
2023-12-18,63.686665,64.166664,62.77,63.02,61.291214,30153441
2023-12-19,62.843334,62.893333,62.053333,62.666664,60.947575,23810916
2023-12-20,62.776665,63.110001,61.623333,61.626667,59.936104,25477446
2023-12-21,61.110001,63.326668,60.950001,63.226665,61.492214,39944829
2023-12-22,63.299999,65.126663,62.68,64.083336,62.325378,35399298
2023-12-25,64.333336,64.73333,63.403332,64.059998,62.302681,16130958
2023-12-26,64.053329,64.053329,63.333332,63.916664,62.163284,12414099
2023-12-27,64.333336,64.5,63.566666,63.816666,62.066025,18409206
2023-12-28,63.676666,66.220001,63.553333,66.016663,64.205673,41633340
2023-12-29,66.323334,66.599998,65.716667,66.0,64.189468,24110187
2024-01-02,66.536667,66.540001,64.123337,64.199997,62.438839,34178496
2024-01-03,64.166664,64.623337,63.566666,64.389999,62.623631,25345788
2024-01-04,64.779999,64.883331,63.700001,64.339996,62.574997,26961108
2024-01-05,64.15667,65.833336,63.709999,64.226669,62.464783,33720564
2024-01-08,64.266663,64.553329,63.049999,63.133331,61.401436,24323517
2024-01-09,63.666664,65.333336,63.400002,64.286667,62.523136,33655953
2024-01-10,63.900002,64.433334,63.200001,63.43,61.689968,21424869
2024-01-11,63.400002,66.23333,62.936665,65.59333,63.793957,47958522
2024-01-12,65.59333,66.083336,65.096664,65.290001,63.498947,26106792
2024-01-15,64.90667,65.666664,64.139999,64.870003,63.090469,21065979
2024-01-16,64.633331,65.516663,64.356667,65.099998,63.314148,25142580
2024-01-17,64.73333,64.849998,62.266666,62.266666,60.558544,48238413
2024-01-18,61.883331,63.666664,61.636665,63.493332,61.75156,34377495
2024-01-19,63.163334,64.32,62.900002,63.113335,61.381989,24271548
2024-01-22,62.956665,63.766666,61.52,61.779999,60.085228,39671919
2024-01-23,61.666664,62.986668,61.433334,62.616665,60.898945,33217686
2024-01-24,63.093334,63.283333,61.360001,62.900002,61.174507,28992363
2024-01-25,62.959999,63.633331,61.886665,63.299999,61.563534,39230724
2024-01-26,63.0,63.0,61.833332,61.953335,60.253811,34756392
2024-01-29,61.966667,62.0,59.436665,59.48,57.848328,43812756
2024-01-30,57.693333,58.493332,56.766666,57.323334,55.75082,57228354
2024-01-31,57.029999,58.426666,56.773335,56.91,55.348824,37610523
2024-02-01,56.666664,57.666664,56.119999,56.963333,55.400696,34995222
2024-02-02,56.986668,57.293331,54.336666,55.666664,54.139599,44397513
2024-02-05,55.0,57.259998,54.256664,56.0,54.463791,55864860
2024-02-06,55.333332,58.703335,55.166664,58.623333,57.01516,52856925
2024-02-07,59.083332,61.0,58.700001,59.853333,58.211414,48028110
2024-02-08,60.496666,61.116665,60.233334,60.389999,58.733356,35773698
2024-02-19,61.293331,61.783333,60.613335,61.166664,59.488724,35906121
2024-02-20,61.166664,61.226665,59.0,59.673332,58.036354,34007208
2024-02-21,59.033333,61.866665,58.886665,61.0,59.326626,44307894
2024-02-22,60.966667,61.213333,60.419998,60.996666,59.323387,24271839
2024-02-23,60.996666,61.330002,60.276665,60.893333,59.222889,27352470
2024-02-26,62.0,63.376667,61.849998,62.0,60.299194,46638228
2024-02-27,62.483334,64.643333,62.400002,64.566666,62.795452,61902795
2024-02-28,65.333336,65.506668,62.666664,62.666664,60.947575,50487459
2024-02-29,62.336666,63.869999,62.063332,63.733334,61.984978,36708867
2024-03-01,63.633331,64.326668,62.923332,64.059998,62.302681,36647484
2024-03-04,63.333332,63.900002,62.700001,63.09,61.359295,38059530
2024-03-05,62.5,63.883331,61.833332,63.606667,61.861786,44887329
2024-03-06,63.333332,64.326668,63.0,63.883331,62.130863,30030120
2024-03-07,64.019997,64.653336,62.933334,62.963333,61.236103,30398064
2024-03-08,62.766666,63.383331,62.416664,62.696667,60.976753,20144904
2024-03-11,62.666664,66.633331,62.666664,66.246666,64.429367,83424138
2024-03-12,67.0,68.886665,65.923332,68.366669,66.491211,73508676
2024-03-13,68.973335,70.133331,68.610001,68.786667,66.899681,53343873
2024-03-14,69.473335,71.786667,69.473335,70.693336,68.754051,63405657
2024-03-15,70.0,70.459999,68.726669,69.823334,67.907921,43988406
2024-03-18,70.616669,72.75,70.536667,72.676666,70.682976,59094546
2024-03-19,72.676666,73.283333,71.463333,72.266663,70.284218,44091804
2024-03-20,72.336662,73.59333,72.336662,72.826668,70.828865,29041569
2024-03-21,72.973335,73.266663,72.333336,72.98333,70.981224,26600127
2024-03-22,72.98333,72.989998,71.73333,72.316666,70.332855,31401483
2024-03-25,72.123337,72.596664,70.949997,71.400002,69.441338,29732820
